file,n_articles,citations_total
../data/raw/16645.jsonl.gz,0,0
../data/raw/16646.jsonl.gz,2,71
../data/raw/16647.jsonl.gz,7,194
../data/raw/16648.jsonl.gz,1,4
../data/raw/16649.jsonl.gz,1,18
../data/raw/1665.jsonl.gz,9,0
../data/raw/16650.jsonl.gz,2,57
../data/raw/16651.jsonl.gz,1,18
../data/raw/16652.jsonl.gz,24,752
../data/raw/16653.jsonl.gz,24,955
../data/raw/16654.jsonl.gz,1,0
../data/raw/16655.jsonl.gz,29,1394
../data/raw/16656.jsonl.gz,5,227
../data/raw/16657.jsonl.gz,24,1335
../data/raw/16658.jsonl.gz,17,866
../data/raw/16659.jsonl.gz,5,167
../data/raw/1666.jsonl.gz,3,4
../data/raw/16660.jsonl.gz,13,599
../data/raw/16661.jsonl.gz,9,504
../data/raw/16662.jsonl.gz,31,1256
../data/raw/16663.jsonl.gz,11,1967
../data/raw/16664.jsonl.gz,2,32
../data/raw/16665.jsonl.gz,1,6
../data/raw/16666.jsonl.gz,2,98
../data/raw/16667.jsonl.gz,14,601
../data/raw/16668.jsonl.gz,20,877
../data/raw/16669.jsonl.gz,15,489
../data/raw/1667.jsonl.gz,6,0
../data/raw/16670.jsonl.gz,3,36
../data/raw/16671.jsonl.gz,9,521
../data/raw/16672.jsonl.gz,15,442
../data/raw/16673.jsonl.gz,5,92
../data/raw/16674.jsonl.gz,20,1240
../data/raw/16675.jsonl.gz,36,1634
../data/raw/16676.jsonl.gz,14,618
../data/raw/16677.jsonl.gz,47,1896
../data/raw/16678.jsonl.gz,24,744
../data/raw/16679.jsonl.gz,48,1867
../data/raw/1668.jsonl.gz,4,1
../data/raw/16680.jsonl.gz,34,1311
../data/raw/16681.jsonl.gz,36,1230
../data/raw/16682.jsonl.gz,59,2801
../data/raw/16683.jsonl.gz,9,449
../data/raw/16684.jsonl.gz,8,390
../data/raw/16685.jsonl.gz,21,2581
../data/raw/16686.jsonl.gz,8,332
../data/raw/16687.jsonl.gz,3,67
../data/raw/16688.jsonl.gz,31,1549
../data/raw/16689.jsonl.gz,25,1060
../data/raw/1669.jsonl.gz,11,2
../data/raw/16690.jsonl.gz,34,1542
../data/raw/16691.jsonl.gz,2,41
../data/raw/16692.jsonl.gz,3,22
../data/raw/16693.jsonl.gz,33,2301
../data/raw/16694.jsonl.gz,22,881
../data/raw/16695.jsonl.gz,10,218
../data/raw/16696.jsonl.gz,43,1111
../data/raw/16697.jsonl.gz,50,2588
../data/raw/16698.jsonl.gz,20,856
../data/raw/16699.jsonl.gz,11,382
../data/raw/167.jsonl.gz,0,0
../data/raw/1670.jsonl.gz,11,4
../data/raw/16700.jsonl.gz,8,766
../data/raw/16701.jsonl.gz,27,1171
../data/raw/16702.jsonl.gz,6,289
../data/raw/16703.jsonl.gz,9,399
../data/raw/16704.jsonl.gz,12,669
../data/raw/16705.jsonl.gz,6,308
../data/raw/16706.jsonl.gz,19,836
../data/raw/16707.jsonl.gz,19,780
../data/raw/16708.jsonl.gz,19,1084
../data/raw/16709.jsonl.gz,11,782
../data/raw/1671.jsonl.gz,10,0
../data/raw/16710.jsonl.gz,18,1086
../data/raw/16711.jsonl.gz,0,0
../data/raw/16712.jsonl.gz,5,211
../data/raw/16713.jsonl.gz,1,40
../data/raw/16714.jsonl.gz,16,735
../data/raw/16715.jsonl.gz,33,979
../data/raw/16716.jsonl.gz,37,1920
../data/raw/16717.jsonl.gz,3,301
../data/raw/16718.jsonl.gz,25,1118
../data/raw/16719.jsonl.gz,30,1255
../data/raw/1672.jsonl.gz,11,0
../data/raw/16720.jsonl.gz,1,8
../data/raw/16721.jsonl.gz,1,52
../data/raw/16722.jsonl.gz,2,34
../data/raw/16723.jsonl.gz,35,1650
../data/raw/16724.jsonl.gz,23,792
../data/raw/16725.jsonl.gz,15,593
../data/raw/16726.jsonl.gz,23,937
../data/raw/16727.jsonl.gz,1,26
../data/raw/16728.jsonl.gz,1,6
../data/raw/16729.jsonl.gz,8,263
../data/raw/1673.jsonl.gz,6,0
../data/raw/16730.jsonl.gz,4,181
../data/raw/16731.jsonl.gz,12,665
../data/raw/16732.jsonl.gz,1,28
../data/raw/16733.jsonl.gz,2,116
../data/raw/16734.jsonl.gz,1,56
../data/raw/16735.jsonl.gz,16,960
../data/raw/16736.jsonl.gz,6,146
../data/raw/16737.jsonl.gz,10,618
../data/raw/16738.jsonl.gz,7,292
../data/raw/16739.jsonl.gz,14,569
../data/raw/1674.jsonl.gz,5,0
../data/raw/16740.jsonl.gz,0,0
../data/raw/16741.jsonl.gz,12,404
../data/raw/16742.jsonl.gz,4,73
../data/raw/16743.jsonl.gz,23,1437
../data/raw/16744.jsonl.gz,35,1376
../data/raw/16745.jsonl.gz,19,939
../data/raw/16746.jsonl.gz,19,1081
../data/raw/16747.jsonl.gz,54,2425
../data/raw/16748.jsonl.gz,20,1021
../data/raw/16749.jsonl.gz,46,1459
../data/raw/1675.jsonl.gz,6,4
../data/raw/16750.jsonl.gz,3,100
../data/raw/16751.jsonl.gz,18,571
../data/raw/16752.jsonl.gz,27,1338
../data/raw/16753.jsonl.gz,10,362
../data/raw/16754.jsonl.gz,33,1266
../data/raw/16755.jsonl.gz,15,602
../data/raw/16756.jsonl.gz,4,277
../data/raw/16757.jsonl.gz,32,1430
../data/raw/16758.jsonl.gz,19,877
../data/raw/16759.jsonl.gz,19,918
../data/raw/1676.jsonl.gz,7,0
../data/raw/16760.jsonl.gz,21,1188
../data/raw/16761.jsonl.gz,25,735
../data/raw/16762.jsonl.gz,21,813
../data/raw/16763.jsonl.gz,29,1345
../data/raw/16764.jsonl.gz,21,1387
../data/raw/16765.jsonl.gz,0,0
../data/raw/16766.jsonl.gz,0,0
../data/raw/16767.jsonl.gz,6,266
../data/raw/16768.jsonl.gz,4,410
../data/raw/16769.jsonl.gz,9,332
../data/raw/1677.jsonl.gz,4,0
../data/raw/16770.jsonl.gz,17,667
../data/raw/16771.jsonl.gz,9,409
../data/raw/16772.jsonl.gz,16,984
../data/raw/16773.jsonl.gz,21,880
../data/raw/16774.jsonl.gz,16,516
../data/raw/16775.jsonl.gz,27,1310
../data/raw/16776.jsonl.gz,26,1095
../data/raw/16777.jsonl.gz,11,266
../data/raw/16778.jsonl.gz,17,674
../data/raw/16779.jsonl.gz,35,1578
../data/raw/1678.jsonl.gz,6,12
../data/raw/16780.jsonl.gz,11,190
../data/raw/16781.jsonl.gz,35,1658
../data/raw/16782.jsonl.gz,6,125
../data/raw/16783.jsonl.gz,4,164
../data/raw/16784.jsonl.gz,1,4
../data/raw/16785.jsonl.gz,1,78
../data/raw/16786.jsonl.gz,36,1652
../data/raw/16787.jsonl.gz,24,1216
../data/raw/16788.jsonl.gz,13,762
../data/raw/16789.jsonl.gz,6,136
../data/raw/1679.jsonl.gz,4,0
../data/raw/16790.jsonl.gz,13,551
../data/raw/16791.jsonl.gz,3,322
../data/raw/16792.jsonl.gz,8,245
../data/raw/16793.jsonl.gz,26,964
../data/raw/16794.jsonl.gz,31,1355
../data/raw/16795.jsonl.gz,27,637
../data/raw/16796.jsonl.gz,8,119
../data/raw/16797.jsonl.gz,25,811
../data/raw/16798.jsonl.gz,26,1908
../data/raw/16799.jsonl.gz,21,1442
../data/raw/168.jsonl.gz,0,0
../data/raw/1680.jsonl.gz,3,0
../data/raw/16800.jsonl.gz,33,1497
../data/raw/16801.jsonl.gz,27,1353
../data/raw/16802.jsonl.gz,12,427
../data/raw/16803.jsonl.gz,26,1170
../data/raw/16804.jsonl.gz,22,1223
../data/raw/16805.jsonl.gz,83,3892
../data/raw/16806.jsonl.gz,21,834
../data/raw/16807.jsonl.gz,20,662
../data/raw/16808.jsonl.gz,19,704
../data/raw/16809.jsonl.gz,44,2334
../data/raw/1681.jsonl.gz,0,0
../data/raw/16810.jsonl.gz,3,103
../data/raw/16811.jsonl.gz,17,620
../data/raw/16812.jsonl.gz,20,838
../data/raw/16813.jsonl.gz,13,1003
../data/raw/16814.jsonl.gz,4,143
../data/raw/16815.jsonl.gz,13,706
../data/raw/16816.jsonl.gz,2,50
../data/raw/16817.jsonl.gz,0,0
../data/raw/16818.jsonl.gz,1,0
../data/raw/16819.jsonl.gz,18,690
../data/raw/1682.jsonl.gz,4,0
../data/raw/16820.jsonl.gz,35,1600
../data/raw/16821.jsonl.gz,9,384
../data/raw/16822.jsonl.gz,25,1138
../data/raw/16823.jsonl.gz,9,198
../data/raw/16824.jsonl.gz,30,1429
../data/raw/16825.jsonl.gz,30,1166
../data/raw/16826.jsonl.gz,12,685
../data/raw/16827.jsonl.gz,29,1828
../data/raw/16828.jsonl.gz,19,680
../data/raw/16829.jsonl.gz,3,34
../data/raw/1683.jsonl.gz,5,0
../data/raw/16830.jsonl.gz,27,1182
../data/raw/16831.jsonl.gz,25,841
../data/raw/16832.jsonl.gz,23,720
../data/raw/16833.jsonl.gz,26,635
../data/raw/16834.jsonl.gz,27,761
../data/raw/16835.jsonl.gz,21,650
../data/raw/16836.jsonl.gz,16,1362
../data/raw/16837.jsonl.gz,52,2815
../data/raw/16838.jsonl.gz,22,1612
../data/raw/16839.jsonl.gz,8,384
../data/raw/1684.jsonl.gz,10,0
../data/raw/16840.jsonl.gz,22,1393
../data/raw/16841.jsonl.gz,22,1526
../data/raw/16842.jsonl.gz,5,145
../data/raw/16843.jsonl.gz,14,409
../data/raw/16844.jsonl.gz,17,929
../data/raw/16845.jsonl.gz,7,368
../data/raw/16846.jsonl.gz,36,2159
../data/raw/16847.jsonl.gz,4,42
../data/raw/16848.jsonl.gz,3,186
../data/raw/16849.jsonl.gz,4,328
../data/raw/1685.jsonl.gz,9,2
../data/raw/16850.jsonl.gz,3,166
../data/raw/16851.jsonl.gz,2,20
../data/raw/16852.jsonl.gz,0,0
../data/raw/16853.jsonl.gz,5,184
../data/raw/16854.jsonl.gz,2,45
../data/raw/16855.jsonl.gz,3,159
../data/raw/16856.jsonl.gz,0,0
../data/raw/16857.jsonl.gz,1,95
../data/raw/16858.jsonl.gz,0,0
../data/raw/16859.jsonl.gz,34,2185
../data/raw/1686.jsonl.gz,1,0
../data/raw/16860.jsonl.gz,26,1276
../data/raw/16861.jsonl.gz,8,282
../data/raw/16862.jsonl.gz,8,154
../data/raw/16863.jsonl.gz,3,170
../data/raw/16864.jsonl.gz,59,2888
../data/raw/16865.jsonl.gz,34,2414
../data/raw/16866.jsonl.gz,51,3483
../data/raw/16867.jsonl.gz,4,268
../data/raw/16868.jsonl.gz,33,2140
../data/raw/16869.jsonl.gz,23,888
../data/raw/1687.jsonl.gz,7,1
../data/raw/16870.jsonl.gz,7,355
../data/raw/16871.jsonl.gz,5,120
../data/raw/16872.jsonl.gz,12,702
../data/raw/16873.jsonl.gz,27,1265
../data/raw/16874.jsonl.gz,22,1035
../data/raw/16875.jsonl.gz,4,224
../data/raw/16876.jsonl.gz,20,1432
../data/raw/16877.jsonl.gz,20,850
../data/raw/16878.jsonl.gz,4,160
../data/raw/16879.jsonl.gz,5,691
../data/raw/1688.jsonl.gz,2,0
../data/raw/16880.jsonl.gz,2,16
../data/raw/16881.jsonl.gz,0,0
../data/raw/16882.jsonl.gz,11,272
../data/raw/16883.jsonl.gz,39,1303
../data/raw/16884.jsonl.gz,33,1612
../data/raw/16885.jsonl.gz,26,1647
../data/raw/16886.jsonl.gz,27,1832
../data/raw/16887.jsonl.gz,15,632
../data/raw/16888.jsonl.gz,10,624
../data/raw/16889.jsonl.gz,15,656
../data/raw/1689.jsonl.gz,2,0
../data/raw/16890.jsonl.gz,10,534
../data/raw/16891.jsonl.gz,11,297
../data/raw/16892.jsonl.gz,13,517
../data/raw/16893.jsonl.gz,31,1285
../data/raw/16894.jsonl.gz,32,1217
../data/raw/16895.jsonl.gz,27,6577
../data/raw/16896.jsonl.gz,53,2476
../data/raw/16897.jsonl.gz,33,1563
../data/raw/16898.jsonl.gz,29,1017
../data/raw/16899.jsonl.gz,10,314
../data/raw/169.jsonl.gz,0,0
../data/raw/1690.jsonl.gz,4,2
../data/raw/16900.jsonl.gz,35,1918
../data/raw/16901.jsonl.gz,11,412
../data/raw/16902.jsonl.gz,16,702
../data/raw/16903.jsonl.gz,9,424
../data/raw/16904.jsonl.gz,36,2228
../data/raw/16905.jsonl.gz,31,1498
../data/raw/16906.jsonl.gz,3,108
../data/raw/16907.jsonl.gz,21,955
../data/raw/16908.jsonl.gz,36,1708
../data/raw/16909.jsonl.gz,25,1105
../data/raw/1691.jsonl.gz,2,0
../data/raw/16910.jsonl.gz,36,1781
../data/raw/16911.jsonl.gz,9,1568
../data/raw/16912.jsonl.gz,20,1441
../data/raw/16913.jsonl.gz,31,1810
../data/raw/16914.jsonl.gz,30,2239
../data/raw/16915.jsonl.gz,21,900
../data/raw/16916.jsonl.gz,38,1751
../data/raw/16917.jsonl.gz,59,2759
../data/raw/16918.jsonl.gz,59,2482
../data/raw/16919.jsonl.gz,29,1357
../data/raw/1692.jsonl.gz,0,0
../data/raw/16920.jsonl.gz,21,1533
../data/raw/16921.jsonl.gz,24,1091
../data/raw/16922.jsonl.gz,16,1068
../data/raw/16923.jsonl.gz,35,1998
../data/raw/16924.jsonl.gz,9,259
../data/raw/16925.jsonl.gz,34,1515
../data/raw/16926.jsonl.gz,27,2030
../data/raw/16927.jsonl.gz,31,1594
../data/raw/16928.jsonl.gz,0,0
../data/raw/16929.jsonl.gz,1,10
../data/raw/1693.jsonl.gz,6,0
../data/raw/16930.jsonl.gz,0,0
../data/raw/16931.jsonl.gz,1,90
../data/raw/16932.jsonl.gz,10,298
../data/raw/16933.jsonl.gz,11,976
../data/raw/16934.jsonl.gz,3,118
../data/raw/16935.jsonl.gz,6,667
../data/raw/16936.jsonl.gz,6,319
../data/raw/16937.jsonl.gz,16,676
../data/raw/16938.jsonl.gz,10,1515
../data/raw/16939.jsonl.gz,2,49
../data/raw/1694.jsonl.gz,13,4
../data/raw/16940.jsonl.gz,1,41
../data/raw/16941.jsonl.gz,9,389
../data/raw/16942.jsonl.gz,1,16
../data/raw/16943.jsonl.gz,15,671
../data/raw/16944.jsonl.gz,10,482
../data/raw/16945.jsonl.gz,1,100
../data/raw/16946.jsonl.gz,15,768
../data/raw/16947.jsonl.gz,2,117
../data/raw/16948.jsonl.gz,0,0
../data/raw/16949.jsonl.gz,11,663
../data/raw/1695.jsonl.gz,6,0
../data/raw/16950.jsonl.gz,3,108
../data/raw/16951.jsonl.gz,0,0
../data/raw/16952.jsonl.gz,2,172
../data/raw/16953.jsonl.gz,16,932
../data/raw/16954.jsonl.gz,2,228
../data/raw/16955.jsonl.gz,6,100
../data/raw/16956.jsonl.gz,2,366
../data/raw/16957.jsonl.gz,9,676
../data/raw/16958.jsonl.gz,18,992
../data/raw/16959.jsonl.gz,23,1928
../data/raw/1696.jsonl.gz,18,0
../data/raw/16960.jsonl.gz,7,328
../data/raw/16961.jsonl.gz,8,701
../data/raw/16962.jsonl.gz,33,1674
../data/raw/16963.jsonl.gz,6,241
../data/raw/16964.jsonl.gz,18,1042
../data/raw/16965.jsonl.gz,4,492
../data/raw/16966.jsonl.gz,9,395
../data/raw/16967.jsonl.gz,33,2406
../data/raw/16968.jsonl.gz,1,20
../data/raw/16969.jsonl.gz,0,0
../data/raw/1697.jsonl.gz,10,0
../data/raw/16970.jsonl.gz,13,531
../data/raw/16971.jsonl.gz,22,926
../data/raw/16972.jsonl.gz,11,836
../data/raw/16973.jsonl.gz,12,746
../data/raw/16974.jsonl.gz,5,402
../data/raw/16975.jsonl.gz,23,2043
../data/raw/16976.jsonl.gz,3,80
../data/raw/16977.jsonl.gz,2,223
../data/raw/16978.jsonl.gz,1,4
../data/raw/16979.jsonl.gz,3,46
../data/raw/1698.jsonl.gz,5,5
../data/raw/16980.jsonl.gz,5,88
../data/raw/16981.jsonl.gz,11,450
../data/raw/16982.jsonl.gz,22,906
../data/raw/16983.jsonl.gz,0,0
../data/raw/16984.jsonl.gz,0,0
../data/raw/16985.jsonl.gz,2,30
../data/raw/16986.jsonl.gz,13,289
../data/raw/16987.jsonl.gz,20,440
../data/raw/16988.jsonl.gz,20,764
../data/raw/16989.jsonl.gz,28,1336
../data/raw/1699.jsonl.gz,5,0
../data/raw/16990.jsonl.gz,16,478
../data/raw/16991.jsonl.gz,36,2059
../data/raw/16992.jsonl.gz,15,737
../data/raw/16993.jsonl.gz,20,834
../data/raw/16994.jsonl.gz,12,534
../data/raw/16995.jsonl.gz,0,0
../data/raw/16996.jsonl.gz,4,6
../data/raw/16997.jsonl.gz,8,348
../data/raw/16998.jsonl.gz,1,12
../data/raw/16999.jsonl.gz,1,0
../data/raw/17.jsonl.gz,3,0
../data/raw/170.jsonl.gz,0,0
../data/raw/1700.jsonl.gz,10,0
../data/raw/17000.jsonl.gz,4,140
../data/raw/17001.jsonl.gz,7,308
../data/raw/17002.jsonl.gz,0,0
../data/raw/17003.jsonl.gz,2,1870
../data/raw/17004.jsonl.gz,0,0
../data/raw/17005.jsonl.gz,0,0
../data/raw/17006.jsonl.gz,6,1588
../data/raw/17007.jsonl.gz,7,417
../data/raw/17008.jsonl.gz,2,97
../data/raw/17009.jsonl.gz,0,0
../data/raw/1701.jsonl.gz,12,0
../data/raw/17010.jsonl.gz,2,456
../data/raw/17011.jsonl.gz,1,0
../data/raw/17012.jsonl.gz,1,44
../data/raw/17013.jsonl.gz,2,145
../data/raw/17014.jsonl.gz,0,0
../data/raw/17015.jsonl.gz,0,0
../data/raw/17016.jsonl.gz,0,0
../data/raw/17017.jsonl.gz,3,290
../data/raw/17018.jsonl.gz,55,2646
../data/raw/17019.jsonl.gz,63,5342
../data/raw/1702.jsonl.gz,4,0
../data/raw/17020.jsonl.gz,43,1917
../data/raw/17021.jsonl.gz,24,1684
../data/raw/17022.jsonl.gz,13,952
../data/raw/17023.jsonl.gz,23,860
../data/raw/17024.jsonl.gz,17,903
../data/raw/17025.jsonl.gz,34,1742
../data/raw/17026.jsonl.gz,5,204
../data/raw/17027.jsonl.gz,22,1256
../data/raw/17028.jsonl.gz,21,745
../data/raw/17029.jsonl.gz,18,450
../data/raw/1703.jsonl.gz,7,0
../data/raw/17030.jsonl.gz,11,529
../data/raw/17031.jsonl.gz,3,35
../data/raw/17032.jsonl.gz,12,475
../data/raw/17033.jsonl.gz,39,1275
../data/raw/17034.jsonl.gz,33,2992
../data/raw/17035.jsonl.gz,7,93
../data/raw/17036.jsonl.gz,12,522
../data/raw/17037.jsonl.gz,8,353
../data/raw/17038.jsonl.gz,28,1712
../data/raw/17039.jsonl.gz,20,832
../data/raw/1704.jsonl.gz,6,0
../data/raw/17040.jsonl.gz,25,1527
../data/raw/17041.jsonl.gz,26,1533
../data/raw/17042.jsonl.gz,52,2577
../data/raw/17043.jsonl.gz,61,3732
../data/raw/17044.jsonl.gz,66,2367
../data/raw/17045.jsonl.gz,17,687
../data/raw/17046.jsonl.gz,2,173
../data/raw/17047.jsonl.gz,13,943
../data/raw/17048.jsonl.gz,27,1015
../data/raw/17049.jsonl.gz,7,587
../data/raw/1705.jsonl.gz,8,2
../data/raw/17050.jsonl.gz,23,1383
../data/raw/17051.jsonl.gz,22,1021
../data/raw/17052.jsonl.gz,12,932
../data/raw/17053.jsonl.gz,2,76
../data/raw/17054.jsonl.gz,19,1085
../data/raw/17055.jsonl.gz,18,780
../data/raw/17056.jsonl.gz,38,3216
../data/raw/17057.jsonl.gz,22,1122
../data/raw/17058.jsonl.gz,1,465
../data/raw/17059.jsonl.gz,4,81
../data/raw/1706.jsonl.gz,6,0
../data/raw/17060.jsonl.gz,2,65
../data/raw/17061.jsonl.gz,0,0
../data/raw/17062.jsonl.gz,0,0
../data/raw/17063.jsonl.gz,1,37
../data/raw/17064.jsonl.gz,23,1500
../data/raw/17065.jsonl.gz,10,238
../data/raw/17066.jsonl.gz,15,717
../data/raw/17067.jsonl.gz,18,826
../data/raw/17068.jsonl.gz,12,508
../data/raw/17069.jsonl.gz,13,1032
../data/raw/1707.jsonl.gz,6,0
../data/raw/17070.jsonl.gz,43,2143
../data/raw/17071.jsonl.gz,57,2618
../data/raw/17072.jsonl.gz,39,2033
../data/raw/17073.jsonl.gz,18,668
../data/raw/17074.jsonl.gz,18,214
../data/raw/17075.jsonl.gz,38,1072
../data/raw/17076.jsonl.gz,6,2433
../data/raw/17077.jsonl.gz,7,230
../data/raw/17078.jsonl.gz,3,65
../data/raw/17079.jsonl.gz,9,242
../data/raw/1708.jsonl.gz,10,0
../data/raw/17080.jsonl.gz,19,748
../data/raw/17081.jsonl.gz,10,289
../data/raw/17082.jsonl.gz,21,862
../data/raw/17083.jsonl.gz,6,419
../data/raw/17084.jsonl.gz,39,3254
../data/raw/17085.jsonl.gz,29,1329
../data/raw/17086.jsonl.gz,9,532
../data/raw/17087.jsonl.gz,17,1203
../data/raw/17088.jsonl.gz,21,1507
../data/raw/17089.jsonl.gz,3,28
../data/raw/1709.jsonl.gz,12,2
../data/raw/17090.jsonl.gz,5,354
../data/raw/17091.jsonl.gz,1,9
../data/raw/17092.jsonl.gz,2,157
../data/raw/17093.jsonl.gz,1,22
../data/raw/17094.jsonl.gz,2,206
../data/raw/17095.jsonl.gz,28,1122
../data/raw/17096.jsonl.gz,33,1108
../data/raw/17097.jsonl.gz,148,9254
../data/raw/17098.jsonl.gz,97,4573
../data/raw/17099.jsonl.gz,320,16097
../data/raw/171.jsonl.gz,0,0
../data/raw/1710.jsonl.gz,8,2
../data/raw/17100.jsonl.gz,157,7549
../data/raw/17101.jsonl.gz,264,15436
../data/raw/17102.jsonl.gz,64,3945
../data/raw/17103.jsonl.gz,5,592
../data/raw/17104.jsonl.gz,1,8
../data/raw/17105.jsonl.gz,0,0
../data/raw/17106.jsonl.gz,0,0
../data/raw/17107.jsonl.gz,6,188
../data/raw/17108.jsonl.gz,6,265
../data/raw/17109.jsonl.gz,2,59
../data/raw/1711.jsonl.gz,5,0
../data/raw/17110.jsonl.gz,6,126
../data/raw/17111.jsonl.gz,4,119
../data/raw/17112.jsonl.gz,1,3
../data/raw/17113.jsonl.gz,4,122
../data/raw/17114.jsonl.gz,0,0
../data/raw/17115.jsonl.gz,4,108
../data/raw/17116.jsonl.gz,22,1310
../data/raw/17117.jsonl.gz,6,516
../data/raw/17118.jsonl.gz,1,13
../data/raw/17119.jsonl.gz,1,5
../data/raw/1712.jsonl.gz,1,0
../data/raw/17120.jsonl.gz,1,16
../data/raw/17121.jsonl.gz,3,136
../data/raw/17122.jsonl.gz,2,52
../data/raw/17123.jsonl.gz,1,68
../data/raw/17124.jsonl.gz,1,27
../data/raw/17125.jsonl.gz,5,86
../data/raw/17126.jsonl.gz,11,323
../data/raw/17127.jsonl.gz,3,59
../data/raw/17128.jsonl.gz,10,161
../data/raw/17129.jsonl.gz,4,127
../data/raw/1713.jsonl.gz,7,0
../data/raw/17130.jsonl.gz,4,64
../data/raw/17131.jsonl.gz,0,0
../data/raw/17132.jsonl.gz,0,0
../data/raw/17133.jsonl.gz,1,20
../data/raw/17134.jsonl.gz,1,7
../data/raw/17135.jsonl.gz,4,273
../data/raw/17136.jsonl.gz,2,31
../data/raw/17137.jsonl.gz,4,90
../data/raw/17138.jsonl.gz,1,17
../data/raw/17139.jsonl.gz,1,14
../data/raw/1714.jsonl.gz,6,0
../data/raw/17140.jsonl.gz,5,171
../data/raw/17141.jsonl.gz,2,11
../data/raw/17142.jsonl.gz,3,67
../data/raw/17143.jsonl.gz,3,0
../data/raw/17144.jsonl.gz,1,8
../data/raw/17145.jsonl.gz,1,25
../data/raw/17146.jsonl.gz,0,0
../data/raw/17147.jsonl.gz,0,0
../data/raw/17148.jsonl.gz,2,95
../data/raw/17149.jsonl.gz,8,144
../data/raw/1715.jsonl.gz,7,0
../data/raw/17150.jsonl.gz,9,488
../data/raw/17151.jsonl.gz,22,925
../data/raw/17152.jsonl.gz,9,842
../data/raw/17153.jsonl.gz,16,1092
../data/raw/17154.jsonl.gz,9,303
../data/raw/17155.jsonl.gz,8,395
../data/raw/17156.jsonl.gz,16,698
../data/raw/17157.jsonl.gz,4,161
../data/raw/17158.jsonl.gz,12,499
../data/raw/17159.jsonl.gz,8,375
../data/raw/1716.jsonl.gz,5,0
../data/raw/17160.jsonl.gz,28,1084
../data/raw/17161.jsonl.gz,37,1405
../data/raw/17162.jsonl.gz,26,988
../data/raw/17163.jsonl.gz,29,1139
../data/raw/17164.jsonl.gz,54,2270
../data/raw/17165.jsonl.gz,3,82
../data/raw/17166.jsonl.gz,7,244
../data/raw/17167.jsonl.gz,10,328
../data/raw/17168.jsonl.gz,5,216
../data/raw/17169.jsonl.gz,0,0
../data/raw/1717.jsonl.gz,20,4
../data/raw/17170.jsonl.gz,16,800
../data/raw/17171.jsonl.gz,23,1180
../data/raw/17172.jsonl.gz,18,1036
../data/raw/17173.jsonl.gz,32,1404
../data/raw/17174.jsonl.gz,14,462
../data/raw/17175.jsonl.gz,7,654
../data/raw/17176.jsonl.gz,9,352
../data/raw/17177.jsonl.gz,6,456
../data/raw/17178.jsonl.gz,16,670
../data/raw/17179.jsonl.gz,37,2360
../data/raw/1718.jsonl.gz,20,1
../data/raw/17180.jsonl.gz,26,1114
../data/raw/17181.jsonl.gz,21,940
../data/raw/17182.jsonl.gz,14,498
../data/raw/17183.jsonl.gz,9,411
../data/raw/17184.jsonl.gz,17,858
../data/raw/17185.jsonl.gz,34,1742
../data/raw/17186.jsonl.gz,26,689
../data/raw/17187.jsonl.gz,22,973
../data/raw/17188.jsonl.gz,33,1452
../data/raw/17189.jsonl.gz,76,3277
../data/raw/1719.jsonl.gz,9,0
../data/raw/17190.jsonl.gz,68,2590
../data/raw/17191.jsonl.gz,54,2081
../data/raw/17192.jsonl.gz,60,2953
../data/raw/17193.jsonl.gz,23,736
../data/raw/17194.jsonl.gz,27,461
../data/raw/17195.jsonl.gz,41,2667
../data/raw/17196.jsonl.gz,20,684
../data/raw/17197.jsonl.gz,33,1459
../data/raw/17198.jsonl.gz,4,298
../data/raw/17199.jsonl.gz,7,344
../data/raw/172.jsonl.gz,0,0
../data/raw/1720.jsonl.gz,14,2
../data/raw/17200.jsonl.gz,2,43
../data/raw/17201.jsonl.gz,3,162
../data/raw/17202.jsonl.gz,6,376
../data/raw/17203.jsonl.gz,1,52
../data/raw/17204.jsonl.gz,1,42
../data/raw/17205.jsonl.gz,3,102
../data/raw/17206.jsonl.gz,4,69
../data/raw/17207.jsonl.gz,8,300
../data/raw/17208.jsonl.gz,6,128
../data/raw/17209.jsonl.gz,8,696
../data/raw/1721.jsonl.gz,17,2
../data/raw/17210.jsonl.gz,7,111
../data/raw/17211.jsonl.gz,21,720
../data/raw/17212.jsonl.gz,16,663
../data/raw/17213.jsonl.gz,13,433
../data/raw/17214.jsonl.gz,14,385
../data/raw/17215.jsonl.gz,33,2011
../data/raw/17216.jsonl.gz,16,354
../data/raw/17217.jsonl.gz,16,418
../data/raw/17218.jsonl.gz,3,215
../data/raw/17219.jsonl.gz,12,664
../data/raw/1722.jsonl.gz,22,0
../data/raw/17220.jsonl.gz,14,566
../data/raw/17221.jsonl.gz,23,1274
../data/raw/17222.jsonl.gz,18,557
../data/raw/17223.jsonl.gz,21,1272
../data/raw/17224.jsonl.gz,2,41
../data/raw/17225.jsonl.gz,24,778
../data/raw/17226.jsonl.gz,75,3411
../data/raw/17227.jsonl.gz,41,1738
../data/raw/17228.jsonl.gz,59,2050
../data/raw/17229.jsonl.gz,36,2369
../data/raw/1723.jsonl.gz,14,4
../data/raw/17230.jsonl.gz,43,1624
../data/raw/17231.jsonl.gz,34,1652
../data/raw/17232.jsonl.gz,9,477
../data/raw/17233.jsonl.gz,31,1274
../data/raw/17234.jsonl.gz,50,2710
../data/raw/17235.jsonl.gz,12,214
